date,hour_utc,romi_pc1,romi_pc2,phase_space_x,phase_space_y,phase,amplitude
2020-02-04,0,0.54158,1.16187,1.16187,-0.54158,4,1.2819
2020-02-05,0,0.33284,1.27083,1.27083,-0.33284,4,1.31369
2020-02-06,0,0.11785,1.31224,1.31224,-0.11785,4,1.31752
2020-02-07,0,-0.11697,1.2535,1.2535,0.11697,5,1.25895
2020-02-08,0,-0.32626,1.15878,1.15878,0.32626,5,1.20383
2020-02-09,0,-0.46804,1.07917,1.07917,0.46804,5,1.1763
2020-02-10,0,-0.59668,0.96553,0.96553,0.59668,5,1.13502
2020-02-11,0,-0.69956,0.76406,0.76406,0.69956,5,1.03594
2020-02-12,0,-0.83121,0.46962,0.46962,0.83121,6,0.9547
2020-02-13,0,-0.89724,0.30128,0.30128,0.89724,6,0.94647
2020-02-14,0,-0.87656,0.13565,0.13565,0.87656,6,0.887
2020-02-15,0,-0.81957,0.04369,0.04369,0.81957,6,0.82073
2020-02-16,0,-0.71705,-0.03275,-0.03275,0.71705,7,0.7178
2020-02-17,0,-0.63254,-0.11781,-0.11781,0.63254,7,0.64342
2020-02-18,0,-0.55995,-0.19802,-0.19802,0.55995,7,0.59394
2020-02-19,0,-0.43641,-0.26478,-0.26478,0.43641,7,0.51045
2020-02-20,0,-0.2438,-0.27424,-0.27424,0.2438,8,0.36694
2020-02-21,0,-0.02147,-0.25463,-0.25463,0.02147,8,0.25553
2020-02-22,0,0.17797,-0.26621,-0.26621,-0.17797,1,0.32022
2020-02-23,0,0.32377,-0.20552,-0.20552,-0.32377,2,0.3835
2020-02-24,0,0.55704,-0.17036,-0.17036,-0.55704,2,0.58251
2020-02-25,0,0.79878,-0.03636,-0.03636,-0.79878,2,0.79961
2020-02-26,0,1.01474,0.14028,0.14028,-1.01474,3,1.02439
2020-02-27,0,1.13434,0.30273,0.30273,-1.13434,3,1.17404
2020-02-28,0,1.22788,0.4792,0.4792,-1.22788,3,1.31808
2020-02-29,0,1.30372,0.66677,0.66677,-1.30372,3,1.46433
2020-03-01,0,1.29408,0.81921,0.81921,-1.29408,3,1.53158
2020-03-02,0,1.18444,0.94339,0.94339,-1.18444,3,1.51422
2020-03-03,0,1.08138,1.07644,1.07644,-1.08138,3,1.52581
2020-03-04,0,0.90903,1.20372,1.20372,-0.90903,4,1.5084
2020-03-05,0,0.65672,1.15946,1.15946,-0.65672,4,1.33253
2020-03-06,0,0.3265,1.05917,1.05917,-0.3265,4,1.10835
2020-03-07,0,0.08735,1.01293,1.01293,-0.08735,4,1.01669
2020-03-08,0,-0.14665,0.96924,0.96924,0.14665,5,0.98028
2020-03-09,0,-0.40615,0.88992,0.88992,0.40615,5,0.97822
2020-03-10,0,-0.52855,0.76054,0.76054,0.52855,5,0.92617
2020-03-11,0,-0.51563,0.51993,0.51993,0.51563,5,0.73226
2020-03-12,0,-0.50823,0.22453,0.22453,0.50823,6,0.55562
2020-03-13,0,-0.48531,-0.06684,-0.06684,0.48531,7,0.48989
2020-03-14,0,-0.32841,-0.25574,-0.25574,0.32841,7,0.41624
2020-03-15,0,-0.05271,-0.3196,-0.3196,0.05271,8,0.32392
2020-03-16,0,0.18572,-0.31332,-0.31332,-0.18572,1,0.36423
2020-03-17,0,0.35269,-0.2691,-0.2691,-0.35269,2,0.44363
2020-03-18,0,0.46666,-0.17579,-0.17579,-0.46666,2,0.49867
2020-03-19,0,0.43218,-0.08799,-0.08799,-0.43218,2,0.44105
2020-03-20,0,0.33531,0.05376,0.05376,-0.33531,3,0.33959
2020-03-21,0,0.27323,0.17474,0.17474,-0.27323,3,0.32433
2020-03-22,0,0.2347,0.35226,0.35226,-0.2347,4,0.42328
2020-03-23,0,0.18837,0.59565,0.59565,-0.18837,4,0.62473
2020-03-24,0,0.11231,0.83162,0.83162,-0.11231,4,0.83917
2020-03-25,0,0.07365,0.95012,0.95012,-0.07365,4,0.95297
2020-03-26,0,0.06597,1.0345,1.0345,-0.06597,4,1.0366
2020-03-27,0,0.04975,1.04861,1.04861,-0.04975,4,1.04979
2020-03-28,0,0.06084,1.008,1.008,-0.06084,4,1.00983
2020-03-29,0,-0.05429,0.95447,0.95447,0.05429,5,0.95601
2020-03-30,0,-0.24603,0.83782,0.83782,0.24603,5,0.87319
2020-03-31,0,-0.40064,0.67784,0.67784,0.40064,5,0.78739
2020-04-01,0,-0.49214,0.50195,0.50195,0.49214,5,0.70296
2020-04-02,0,-0.52873,0.32625,0.32625,0.52873,6,0.62129
2020-04-03,0,-0.56615,0.28644,0.28644,0.56615,6,0.63449
2020-04-04,0,-0.56221,0.20483,0.20483,0.56221,6,0.59836
2020-04-05,0,-0.58094,0.05593,0.05593,0.58094,6,0.58362
2020-04-06,0,-0.62471,-0.08637,-0.08637,0.62471,7,0.63066
2020-04-07,0,-0.54331,-0.27231,-0.27231,0.54331,7,0.60773
2020-04-08,0,-0.36069,-0.34496,-0.34496,0.36069,7,0.4991
2020-04-09,0,-0.25746,-0.40904,-0.40904,0.25746,8,0.48332
2020-04-10,0,-0.225,-0.45618,-0.45618,0.225,8,0.50865
2020-04-11,0,-0.23637,-0.45588,-0.45588,0.23637,8,0.51352
2020-04-12,0,-0.24383,-0.50631,-0.50631,0.24383,8,0.56196
2020-04-13,0,-0.31881,-0.63679,-0.63679,0.31881,8,0.71214
2020-04-14,0,-0.37067,-0.69851,-0.69851,0.37067,8,0.79077
2020-04-15,0,-0.26852,-0.78018,-0.78018,0.26852,8,0.82509
2020-04-16,0,-0.13487,-0.84264,-0.84264,0.13487,8,0.85337
2020-04-17,0,0.00301,-0.87062,-0.87062,-0.00301,1,0.87062
2020-04-18,0,0.14391,-0.80224,-0.80224,-0.14391,1,0.81504
2020-04-19,0,0.31579,-0.7036,-0.7036,-0.31579,1,0.77121
2020-04-20,0,0.46406,-0.71832,-0.71832,-0.46406,1,0.85518
2020-04-21,0,0.63684,-0.65414,-0.65414,-0.63684,1,0.91294
2020-04-22,0,0.7915,-0.47333,-0.47333,-0.7915,2,0.92223
2020-04-23,0,0.96024,-0.2212,-0.2212,-0.96024,2,0.98539
2020-04-24,0,1.12069,0.08696,0.08696,-1.12069,3,1.12406
2020-04-25,0,1.12915,0.43568,0.43568,-1.12915,3,1.21029
2020-04-26,0,1.13899,0.68118,0.68118,-1.13899,3,1.32714
2020-04-27,0,1.11108,0.84182,0.84182,-1.11108,3,1.39397
2020-04-28,0,0.96844,0.94755,0.94755,-0.96844,3,1.35489
2020-04-29,0,0.83691,1.10028,1.10028,-0.83691,4,1.3824
2020-04-30,0,0.6898,1.14868,1.14868,-0.6898,4,1.33988
2020-05-01,0,0.62115,1.14049,1.14049,-0.62115,4,1.29867
2020-05-02,0,0.55466,1.05497,1.05497,-0.55466,4,1.1919
2020-05-03,0,0.45386,0.9718,0.9718,-0.45386,4,1.07256
2020-05-04,0,0.42817,0.83494,0.83494,-0.42817,4,0.93833
2020-05-05,0,0.3006,0.7069,0.7069,-0.3006,4,0.76816
2020-05-06,0,0.24405,0.60579,0.60579,-0.24405,4,0.6531
2020-05-07,0,0.26626,0.48241,0.48241,-0.26626,4,0.55101
2020-05-08,0,0.32168,0.32766,0.32766,-0.32168,4,0.45917
2020-05-09,0,0.37803,0.19213,0.19213,-0.37803,3,0.42406
2020-05-10,0,0.45388,0.12441,0.12441,-0.45388,3,0.47063
2020-05-11,0,0.58644,0.07457,0.07457,-0.58644,3,0.59116
2020-05-12,0,0.73257,0.08292,0.08292,-0.73257,3,0.73724
2020-05-13,0,0.9513,0.15662,0.15662,-0.9513,3,0.96411
2020-05-14,0,1.17883,0.33341,0.33341,-1.17883,3,1.22507
2020-05-15,0,1.23332,0.50029,0.50029,-1.23332,3,1.33093
2020-05-16,0,1.21697,0.67747,0.67747,-1.21697,3,1.39283
2020-05-17,0,1.15828,0.81703,0.81703,-1.15828,3,1.41745
2020-05-18,0,1.00384,0.96095,0.96095,-1.00384,3,1.38965
2020-05-19,0,0.77763,1.00497,1.00497,-0.77763,4,1.27069
2020-05-20,0,0.57225,1.02412,1.02412,-0.57225,4,1.17316
2020-05-21,0,0.36477,0.9299,0.9299,-0.36477,4,0.99889
2020-05-22,0,0.06368,0.76161,0.76161,-0.06368,4,0.76427
2020-05-23,0,-0.19278,0.52869,0.52869,0.19278,5,0.56274
2020-05-24,0,-0.31204,0.31804,0.31804,0.31204,5,0.44556
2020-05-25,0,-0.35877,0.12773,0.12773,0.35877,6,0.38083
2020-05-26,0,-0.491,-0.07766,-0.07766,0.491,7,0.49711
2020-05-27,0,-0.51042,-0.32743,-0.32743,0.51042,7,0.60642
2020-05-28,0,-0.42137,-0.50066,-0.50066,0.42137,8,0.65438
2020-05-29,0,-0.42526,-0.65438,-0.65438,0.42526,8,0.78042
2020-05-30,0,-0.4376,-0.76519,-0.76519,0.4376,8,0.88149
2020-05-31,0,-0.38514,-0.81951,-0.81951,0.38514,8,0.9055
2020-06-01,0,-0.32523,-0.82327,-0.82327,0.32523,8,0.88518
2020-06-02,0,-0.24206,-0.78872,-0.78872,0.24206,8,0.82503
2020-06-03,0,-0.18539,-0.7184,-0.7184,0.18539,8,0.74194
2020-06-04,0,-0.11025,-0.55263,-0.55263,0.11025,8,0.56352
2020-06-05,0,-0.14993,-0.33524,-0.33524,0.14993,8,0.36723
2020-06-06,0,-0.23169,-0.14972,-0.14972,0.23169,7,0.27586
2020-06-07,0,-0.18581,-0.03766,-0.03766,0.18581,7,0.18959
2020-06-08,0,-0.21492,0.07316,0.07316,0.21492,6,0.22703
2020-06-09,0,-0.27309,0.17864,0.17864,0.27309,6,0.32633
2020-06-10,0,-0.34093,0.27558,0.27558,0.34093,6,0.43838
2020-06-11,0,-0.34189,0.32098,0.32098,0.34189,6,0.46895
2020-06-12,0,-0.26302,0.30209,0.30209,0.26302,5,0.40054
2020-06-13,0,-0.15513,0.22635,0.22635,0.15513,5,0.27441
2020-06-14,0,0.01727,0.09812,0.09812,-0.01727,4,0.09963
2020-06-15,0,0.19687,-0.05609,-0.05609,-0.19687,2,0.2047
2020-06-16,0,0.29402,-0.13636,-0.13636,-0.29402,2,0.3241
2020-06-17,0,0.44019,-0.19513,-0.19513,-0.44019,2,0.4815
2020-06-18,0,0.57281,-0.22908,-0.22908,-0.57281,2,0.61692
2020-06-19,0,0.67882,-0.33482,-0.33482,-0.67882,2,0.7569
2020-06-20,0,0.73026,-0.39179,-0.39179,-0.73026,2,0.82872
2020-06-21,0,0.67157,-0.36218,-0.36218,-0.67157,2,0.76301
2020-06-22,0,0.60215,-0.27033,-0.27033,-0.60215,2,0.66005
2020-06-23,0,0.48231,-0.20043,-0.20043,-0.48231,2,0.5223
2020-06-24,0,0.30047,-0.07758,-0.07758,-0.30047,2,0.31033
2020-06-25,0,0.15261,0.08751,0.08751,-0.15261,3,0.17592
2020-06-26,0,0.01409,0.17407,0.17407,-0.01409,4,0.17464
2020-06-27,0,-0.06391,0.16647,0.16647,0.06391,5,0.17832
2020-06-28,0,-0.15166,0.19578,0.19578,0.15166,5,0.24765
2020-06-29,0,-0.24379,0.18667,0.18667,0.24379,6,0.30705
2020-06-30,0,-0.23025,0.10084,0.10084,0.23025,6,0.25137
2020-07-01,0,-0.12366,-0.0398,-0.0398,0.12366,7,0.12991
2020-07-02,0,0.06062,-0.14974,-0.14974,-0.06062,1,0.16154
2020-07-03,0,0.25176,-0.20849,-0.20849,-0.25176,2,0.32688
2020-07-04,0,0.42346,-0.29002,-0.29002,-0.42346,2,0.51325
2020-07-05,0,0.56635,-0.34154,-0.34154,-0.56635,2,0.66137
2020-07-06,0,0.57541,-0.29426,-0.29426,-0.57541,2,0.64629
2020-07-07,0,0.5967,-0.18102,-0.18102,-0.5967,2,0.62356
2020-07-08,0,0.66551,-0.07878,-0.07878,-0.66551,2,0.67016
2020-07-09,0,0.6862,0.01311,0.01311,-0.6862,3,0.68633
2020-07-10,0,0.69366,0.09132,0.09132,-0.69366,3,0.69965
2020-07-11,0,0.6687,0.14577,0.14577,-0.6687,3,0.68441
2020-07-12,0,0.68994,0.16765,0.16765,-0.68994,3,0.71002
2020-07-13,0,0.67791,0.06613,0.06613,-0.67791,3,0.68113
2020-07-14,0,0.67177,-0.03585,-0.03585,-0.67177,2,0.67273
2020-07-15,0,0.65638,-0.25332,-0.25332,-0.65638,2,0.70357
2020-07-16,0,0.63489,-0.4555,-0.4555,-0.63489,2,0.78139
2020-07-17,0,0.61871,-0.63152,-0.63152,-0.61871,1,0.88409
2020-07-18,0,0.64035,-0.73239,-0.73239,-0.64035,1,0.97286
2020-07-19,0,0.5991,-0.69387,-0.69387,-0.5991,1,0.91672
2020-07-20,0,0.53651,-0.62515,-0.62515,-0.53651,1,0.8238
2020-07-21,0,0.52867,-0.61192,-0.61192,-0.52867,1,0.80866
2020-07-22,0,0.56588,-0.50185,-0.50185,-0.56588,2,0.75636
2020-07-23,0,0.46895,-0.32178,-0.32178,-0.46895,2,0.56874
2020-07-24,0,0.41021,-0.01869,-0.01869,-0.41021,2,0.41064
2020-07-25,0,0.29911,0.20955,0.20955,-0.29911,3,0.36521
2020-07-26,0,0.04915,0.43781,0.43781,-0.04915,4,0.44056
2020-07-27,0,-0.29087,0.60069,0.60069,0.29087,5,0.66741
2020-07-28,0,-0.49958,0.72809,0.72809,0.49958,5,0.88301
2020-07-29,0,-0.67338,0.85463,0.85463,0.67338,5,1.08804
2020-07-30,0,-0.92801,0.95901,0.95901,0.92801,5,1.33451
2020-07-31,0,-1.16209,1.08457,1.08457,1.16209,6,1.58957
2020-08-01,0,-1.23151,1.15891,1.15891,1.23151,6,1.69106
2020-08-02,0,-1.30073,1.1102,1.1102,1.30073,6,1.7101
2020-08-03,0,-1.3763,1.0216,1.0216,1.3763,6,1.71402
2020-08-04,0,-1.2693,0.96397,0.96397,1.2693,6,1.59385
2020-08-05,0,-1.1482,0.84728,0.84728,1.1482,6,1.42697
2020-08-06,0,-1.1672,0.59673,0.59673,1.1672,6,1.3109
2020-08-07,0,-1.15782,0.33527,0.33527,1.15782,6,1.20539
2020-08-08,0,-1.18572,0.21808,0.21808,1.18572,6,1.20561
2020-08-09,0,-1.20704,0.0665,0.0665,1.20704,6,1.20887
2020-08-10,0,-1.19282,-0.08219,-0.08219,1.19282,7,1.19565
2020-08-11,0,-1.09802,-0.22868,-0.22868,1.09802,7,1.12158
2020-08-12,0,-0.98238,-0.34391,-0.34391,0.98238,7,1.04084
2020-08-13,0,-0.99098,-0.52385,-0.52385,0.99098,7,1.12092
2020-08-14,0,-0.99107,-0.6193,-0.6193,0.99107,7,1.16865
2020-08-15,0,-0.90466,-0.66341,-0.66341,0.90466,7,1.12184
2020-08-16,0,-0.81939,-0.73907,-0.73907,0.81939,7,1.10346
2020-08-17,0,-0.67618,-0.95597,-0.95597,0.67618,8,1.17093
2020-08-18,0,-0.51104,-1.13893,-1.13893,0.51104,8,1.24833
2020-08-19,0,-0.40103,-1.27281,-1.27281,0.40103,8,1.33449
2020-08-20,0,-0.25558,-1.36123,-1.36123,0.25558,8,1.38502
2020-08-21,0,-0.03203,-1.43666,-1.43666,0.03203,8,1.43701
2020-08-22,0,0.23018,-1.48449,-1.48449,-0.23018,1,1.50223
2020-08-23,0,0.49192,-1.57645,-1.57645,-0.49192,1,1.65142
2020-08-24,0,0.72948,-1.55416,-1.55416,-0.72948,1,1.71685
2020-08-25,0,0.90316,-1.42965,-1.42965,-0.90316,1,1.69103
2020-08-26,0,0.98838,-1.27755,-1.27755,-0.98838,1,1.61524
2020-08-27,0,1.04979,-1.06249,-1.06249,-1.04979,1,1.49364
2020-08-28,0,1.15266,-0.82198,-0.82198,-1.15266,2,1.41572
2020-08-29,0,1.19043,-0.52117,-0.52117,-1.19043,2,1.29952
2020-08-30,0,1.22175,-0.32219,-0.32219,-1.22175,2,1.26352
2020-08-31,0,1.30225,-0.1894,-0.1894,-1.30225,2,1.31595
2020-09-01,0,1.43772,0.01041,0.01041,-1.43772,3,1.43776
2020-09-02,0,1.51267,0.14762,0.14762,-1.51267,3,1.51986
2020-09-03,0,1.48629,0.26493,0.26493,-1.48629,3,1.50972
2020-09-04,0,1.46801,0.38317,0.38317,-1.46801,3,1.51719
2020-09-05,0,1.42203,0.46745,0.46745,-1.42203,3,1.49689
2020-09-06,0,1.33745,0.51342,0.51342,-1.33745,3,1.43261
2020-09-07,0,1.234,0.55211,0.55211,-1.234,3,1.35188
2020-09-08,0,0.97825,0.63141,0.63141,-0.97825,3,1.16433
2020-09-09,0,0.68554,0.82825,0.82825,-0.68554,4,1.07516
2020-09-10,0,0.34022,0.94679,0.94679,-0.34022,4,1.00606
2020-09-11,0,-0.0035,1.02549,1.02549,0.0035,5,1.02549
2020-09-12,0,-0.29104,1.09466,1.09466,0.29104,5,1.13269
2020-09-13,0,-0.49827,1.17387,1.17387,0.49827,5,1.27524
2020-09-14,0,-0.65877,1.20418,1.20418,0.65877,5,1.3726
2020-09-15,0,-0.80712,1.18665,1.18665,0.80712,5,1.43512
2020-09-16,0,-0.89779,1.08891,1.08891,0.89779,5,1.41129
2020-09-17,0,-0.88565,0.99574,0.99574,0.88565,5,1.33262
2020-09-18,0,-0.88396,0.83319,0.83319,0.88396,6,1.21474
2020-09-19,0,-0.87569,0.78177,0.78177,0.87569,6,1.17388
2020-09-20,0,-0.85936,0.75466,0.75466,0.85936,6,1.14369
2020-09-21,0,-0.77056,0.71074,0.71074,0.77056,6,1.04829
2020-09-22,0,-0.65037,0.67078,0.67078,0.65037,5,0.93431
2020-09-23,0,-0.56296,0.61179,0.61179,0.56296,5,0.83139
2020-09-24,0,-0.57898,0.57873,0.57873,0.57898,6,0.81863
2020-09-25,0,-0.64689,0.52924,0.52924,0.64689,6,0.8358
2020-09-26,0,-0.63945,0.45884,0.45884,0.63945,6,0.78704
2020-09-27,0,-0.63398,0.46661,0.46661,0.63398,6,0.78719
2020-09-28,0,-0.56129,0.47606,0.47606,0.56129,6,0.73599
2020-09-29,0,-0.43938,0.51907,0.51907,0.43938,5,0.68007
2020-09-30,0,-0.32848,0.50292,0.50292,0.32848,5,0.60069
2020-10-01,0,-0.36898,0.38866,0.38866,0.36898,5,0.53591
2020-10-02,0,-0.464,0.28232,0.28232,0.464,6,0.54314
2020-10-03,0,-0.53944,0.28799,0.28799,0.53944,6,0.6115
2020-10-04,0,-0.54195,0.42706,0.42706,0.54195,6,0.68999
2020-10-05,0,-0.55112,0.69142,0.69142,0.55112,5,0.88419
2020-10-06,0,-0.55007,0.90236,0.90236,0.55007,5,1.05681
2020-10-07,0,-0.59954,0.97004,0.97004,0.59954,5,1.14036
2020-10-08,0,-0.70498,0.97609,0.97609,0.70498,5,1.20406
2020-10-09,0,-0.86882,0.9709,0.9709,0.86882,5,1.30288
2020-10-10,0,-0.97497,1.02843,1.02843,0.97497,5,1.41712
2020-10-11,0,-1.0302,1.04151,1.04151,1.0302,5,1.46494
2020-10-12,0,-0.99469,0.95413,0.95413,0.99469,6,1.37832
2020-10-13,0,-0.97998,0.78836,0.78836,0.97998,6,1.25773
2020-10-14,0,-0.9769,0.55969,0.55969,0.9769,6,1.12588
2020-10-15,0,-0.98246,0.26916,0.26916,0.98246,6,1.01866
2020-10-16,0,-1.00875,0.04246,0.04246,1.00875,6,1.00964
2020-10-17,0,-1.05306,-0.06953,-0.06953,1.05306,7,1.05536
2020-10-18,0,-0.97793,-0.13546,-0.13546,0.97793,7,0.98727
2020-10-19,0,-0.92165,-0.23037,-0.23037,0.92165,7,0.95001
2020-10-20,0,-0.86725,-0.26851,-0.26851,0.86725,7,0.90787
2020-10-21,0,-0.81762,-0.35229,-0.35229,0.81762,7,0.89028
2020-10-22,0,-0.81001,-0.40832,-0.40832,0.81001,7,0.9071
2020-10-23,0,-0.76691,-0.50619,-0.50619,0.76691,7,0.91891
2020-10-24,0,-0.66927,-0.50818,-0.50818,0.66927,7,0.84034
2020-10-25,0,-0.59151,-0.47482,-0.47482,0.59151,7,0.75852
2020-10-26,0,-0.47235,-0.60823,-0.60823,0.47235,8,0.7701
2020-10-27,0,-0.48015,-0.74423,-0.74423,0.48015,8,0.88567
2020-10-28,0,-0.4969,-0.80062,-0.80062,0.4969,8,0.94228
2020-10-29,0,-0.53593,-0.86142,-0.86142,0.53593,8,1.01453
2020-10-30,0,-0.55538,-0.86825,-0.86825,0.55538,8,1.03068
2020-10-31,0,-0.50304,-0.93589,-0.93589,0.50304,8,1.06251
2020-11-01,0,-0.41718,-0.90934,-0.90934,0.41718,8,1.00047
2020-11-02,0,-0.33778,-0.96483,-0.96483,0.33778,8,1.02225
2020-11-03,0,-0.25595,-0.98804,-0.98804,0.25595,8,1.02065
2020-11-04,0,-0.18583,-0.8957,-0.8957,0.18583,8,0.91477
2020-11-05,0,-0.04811,-0.83918,-0.83918,0.04811,8,0.84055
2020-11-06,0,0.13336,-0.83457,-0.83457,-0.13336,1,0.84516
2020-11-07,0,0.37686,-0.8441,-0.8441,-0.37686,1,0.92441
2020-11-08,0,0.74304,-0.84336,-0.84336,-0.74304,1,1.124
2020-11-09,0,1.17779,-0.81672,-0.81672,-1.17779,2,1.43325
2020-11-10,0,1.51946,-0.80238,-0.80238,-1.51946,2,1.7183
2020-11-11,0,1.71582,-0.85977,-0.85977,-1.71582,2,1.91918
2020-11-12,0,1.85319,-1.00266,-1.00266,-1.85319,2,2.10705
2020-11-13,0,2.02029,-1.22068,-1.22068,-2.02029,2,2.36043
2020-11-14,0,2.07413,-1.37242,-1.37242,-2.07413,2,2.48708
2020-11-15,0,2.06642,-1.39275,-1.39275,-2.06642,2,2.49195
2020-11-16,0,2.00597,-1.32633,-1.32633,-2.00597,2,2.4048
2020-11-17,0,1.79934,-1.14706,-1.14706,-1.79934,2,2.13386
2020-11-18,0,1.52375,-0.84756,-0.84756,-1.52375,2,1.7436
2020-11-19,0,1.29446,-0.49489,-0.49489,-1.29446,2,1.38583
2020-11-20,0,1.02547,-0.08001,-0.08001,-1.02547,2,1.02859
2020-11-21,0,0.65392,0.2781,0.2781,-0.65392,3,0.7106
2020-11-22,0,0.23145,0.47705,0.47705,-0.23145,4,0.53023
2020-11-23,0,-0.09503,0.59396,0.59396,0.09503,5,0.60151
2020-11-24,0,-0.38567,0.62791,0.62791,0.38567,5,0.7369
2020-11-25,0,-0.67318,0.61209,0.61209,0.67318,6,0.90985
2020-11-26,0,-0.86155,0.56878,0.56878,0.86155,6,1.03236
2020-11-27,0,-0.99285,0.54982,0.54982,0.99285,6,1.13492
2020-11-28,0,-1.06678,0.52186,0.52186,1.06678,6,1.18758
2020-11-29,0,-1.07835,0.48893,0.48893,1.07835,6,1.18401
2020-11-30,0,-0.97723,0.46358,0.46358,0.97723,6,1.08161
2020-12-01,0,-0.86503,0.5035,0.5035,0.86503,6,1.00089
2020-12-02,0,-0.75251,0.56479,0.56479,0.75251,6,0.94088
2020-12-03,0,-0.60569,0.56385,0.56385,0.60569,6,0.82752
2020-12-04,0,-0.43551,0.49587,0.49587,0.43551,5,0.65997
2020-12-05,0,-0.25667,0.40113,0.40113,0.25667,5,0.47622
2020-12-06,0,-0.13797,0.28202,0.28202,0.13797,5,0.31397
2020-12-07,0,-0.02737,0.20707,0.20707,0.02737,5,0.20887
2020-12-08,0,0.10113,0.17006,0.17006,-0.10113,4,0.19785
2020-12-09,0,0.15042,0.18966,0.18966,-0.15042,4,0.24206
2020-12-10,0,0.04575,0.26565,0.26565,-0.04575,4,0.26956
2020-12-11,0,-0.08858,0.35356,0.35356,0.08858,5,0.36449
2020-12-12,0,-0.16298,0.49876,0.49876,0.16298,5,0.52472
2020-12-13,0,-0.229,0.67808,0.67808,0.229,5,0.71571
2020-12-14,0,-0.32652,0.90154,0.90154,0.32652,5,0.95885
2020-12-15,0,-0.40592,1.1518,1.1518,0.40592,5,1.22123
2020-12-16,0,-0.46541,1.26568,1.26568,0.46541,5,1.34853
2020-12-17,0,-0.54615,1.2515,1.2515,0.54615,5,1.36548
2020-12-18,0,-0.57088,1.15281,1.15281,0.57088,5,1.28642
2020-12-19,0,-0.48937,0.90881,0.90881,0.48937,5,1.03219
2020-12-20,0,-0.40044,0.64984,0.64984,0.40044,5,0.76331
2020-12-21,0,-0.33887,0.3881,0.3881,0.33887,5,0.51523
2020-12-22,0,-0.28411,0.13603,0.13603,0.28411,6,0.315
2020-12-23,0,-0.25639,-0.11454,-0.11454,0.25639,7,0.28081
2020-12-24,0,-0.2001,-0.28642,-0.28642,0.2001,8,0.3494
2020-12-25,0,-0.16191,-0.31387,-0.31387,0.16191,8,0.35317
2020-12-26,0,-0.12242,-0.29657,-0.29657,0.12242,8,0.32084
2020-12-27,0,-0.0306,-0.29467,-0.29467,0.0306,8,0.29626
2020-12-28,0,0.08169,-0.18561,-0.18561,-0.08169,1,0.20279
2020-12-29,0,0.22133,-0.03775,-0.03775,-0.22133,2,0.22453
2020-12-30,0,0.36848,0.08888,0.08888,-0.36848,3,0.37905
2020-12-31,0,0.5445,0.19953,0.19953,-0.5445,3,0.57991
2021-01-01,0,0.7108,0.25784,0.25784,-0.7108,3,0.75612
2021-01-02,0,0.84745,0.28591,0.28591,-0.84745,3,0.89438
2021-01-03,0,0.9656,0.3155,0.3155,-0.9656,3,1.01584
2021-01-04,0,1.07283,0.36396,0.36396,-1.07283,3,1.13289
2021-01-05,0,1.15069,0.449,0.449,-1.15069,3,1.23519
2021-01-06,0,1.20465,0.51739,0.51739,-1.20465,3,1.31105
2021-01-07,0,1.19617,0.54398,0.54398,-1.19617,3,1.31406
2021-01-08,0,1.15265,0.53421,0.53421,-1.15265,3,1.27042
2021-01-09,0,1.12831,0.54504,0.54504,-1.12831,3,1.25305
2021-01-10,0,1.10881,0.64939,0.64939,-1.10881,3,1.28498
2021-01-11,0,0.9822,0.74982,0.74982,-0.9822,3,1.2357
2021-01-12,0,0.78055,0.80944,0.80944,-0.78055,4,1.12448
2021-01-13,0,0.63041,0.87656,0.87656,-0.63041,4,1.07971
2021-01-14,0,0.46679,0.92391,0.92391,-0.46679,4,1.03513
2021-01-15,0,0.29834,0.93135,0.93135,-0.29834,4,0.97797
2021-01-16,0,0.19423,0.90615,0.90615,-0.19423,4,0.92673
2021-01-17,0,0.11026,0.84929,0.84929,-0.11026,4,0.85642
2021-01-18,0,-0.02076,0.74799,0.74799,0.02076,5,0.74828
2021-01-19,0,-0.14547,0.62832,0.62832,0.14547,5,0.64494
2021-01-20,0,-0.13343,0.48745,0.48745,0.13343,5,0.50538
2021-01-21,0,-0.10554,0.33662,0.33662,0.10554,5,0.35278
2021-01-22,0,-0.1393,0.19464,0.19464,0.1393,5,0.23935
2021-01-23,0,-0.23698,0.10102,0.10102,0.23698,6,0.25761
2021-01-24,0,-0.34051,0.0666,0.0666,0.34051,6,0.34696
2021-01-25,0,-0.50775,0.14081,0.14081,0.50775,6,0.52691
2021-01-26,0,-0.62201,0.26776,0.26776,0.62201,6,0.67719
2021-01-27,0,-0.71886,0.37349,0.37349,0.71886,6,0.81009
2021-01-28,0,-0.7562,0.43465,0.43465,0.7562,6,0.87221
2021-01-29,0,-0.88721,0.43226,0.43226,0.88721,6,0.98692
2021-01-30,0,-1.02243,0.44996,0.44996,1.02243,6,1.11706
2021-01-31,0,-1.17409,0.40809,0.40809,1.17409,6,1.24299
2021-02-01,0,-1.29753,0.28742,0.28742,1.29753,6,1.32898
2021-02-02,0,-1.36118,0.10443,0.10443,1.36118,6,1.36518
2021-02-03,0,-1.35461,-0.13786,-0.13786,1.35461,7,1.36161
2021-02-04,0,-1.35787,-0.37226,-0.37226,1.35787,7,1.40797
2021-02-05,0,-1.31251,-0.61736,-0.61736,1.31251,7,1.45045
2021-02-06,0,-1.26294,-0.87885,-0.87885,1.26294,7,1.53863
